"progressive.vote","girls","child","republican","age","casename","name","area","circuit","year"
0,3,5,1,52,"Aleman v. Sharp","Kelly, Paul J., Jr.","pregnancy","10",1998
0,1,1,1,53,"Redding v. AT&T Corp.","Anderson, Stephen H.","pregnancy","10",1997
1,2,3,0,NA,"Dunaway v. Int'l Bhd. of Teamsters","Rogers, Judith Ann Wilson","employment","DC",2002
1,1,2,0,40,"Peyton v. DiMario","Edwards, Harry T.","employment","DC",2002
1,1,2,0,40,"Stella v. Mineta","Edwards, Harry T.","employment","DC",2002
1,1,2,0,40,"Makins v. District of Columbia","Edwards, Harry T.","employment","DC",2002
1,2,3,0,NA,"Stewart v. Evans","Rogers, Judith Ann Wilson","employment","DC",2002
1,0,0,1,46,"Thomas v. NFL Players Ass'n","Henderson, Karen LeCraft","employment","DC",2001
0,2,3,1,44,"LaPrade v. Kidder, Peabody & Co.","Sentelle, David B.","employment","DC",2001
1,0,0,1,46,"Jones v. Washington Metro. Area Transit Auth.","Henderson, Karen LeCraft","employment","DC",2000
0,2,5,1,50,"Borgo v. Goldin","Williams, Stephen F.","employment","DC",2000
0,2,3,1,44,"Gleklen v. Democratic Congressional Campaign Comm., Inc.","Sentelle, David B.","pregnancy","DC",2000
0,0,0,1,46,"Brown v. Brody","Henderson, Karen LeCraft","employment","DC",1999
0,2,3,0,NA,"Holbrook v. Reno","Rogers, Judith Ann Wilson","employment","DC",1999
0,2,5,1,50,"EEOC v. Lutheran Social Servs.","Williams, Stephen F.","employment","DC",1999
0,2,3,0,NA,"Martini v. Fannie Mae","Rogers, Judith Ann Wilson","employment","DC",1999
0,2,3,1,44,"Carpenter v. Fannie Mae","Sentelle, David B.","employment","DC",1999
0,3,3,1,40,"Carpenter v. Fannie Mae","Ginsburg, Douglas, H.","employment","DC",1999
1,1,2,1,47,"Butler v. West","Randolph, A. Raymond","employment","DC",1999
0,2,3,1,44,"Smith-Haynie v. District of Columbia","Sentelle, David B.","employment","DC",1998
1,2,3,1,44,"Griffin v. Washington Convention Ctr.","Sentelle, David B.","employment","DC",1998
0,3,3,1,40,"Thomas v. NFL Players Ass'n","Ginsburg, Douglas, H.","employment","DC",1997
1,2,5,1,50,"Kolstad v. ADA","Williams, Stephen F.","employment","DC",1997
1,2,3,1,50,"East v. Graphic Arts Indus. Joint Pension Trust","Silberman, Laurence H.","pregnancy","DC",1997
1,2,5,1,50,"Hartman v. Duffey","Williams, Stephen F.","employment","DC",1996
1,2,3,1,44,"Terry v. Reno","Sentelle, David B.","abortion","DC",1996
1,1,2,0,40,"AT&T v. EEOC","Edwards, Harry T.","pregnancy","DC",2001
0,NA,2,1,61,"Foley v. Commonwealth Elec. Co.","Stahl, Norman H.","employment","1",2002
0,0,1,0,49,"Rosado v. Radio Shack, Inc.","Lynch, Sandra","employment","1",2002
0,2,3,1,54,"Gu v. Boston Police Dep't","Greenberg, Morton I.","employment","1",2002
1,2,2,1,52,"Crowley v. L.L. Bean, Inc.","Selya, Bruce M.","employment","1",2002
1,2,2,1,52,"Marrero v. Goya of P.R., Inc.","Selya, Bruce M.","employment","1",2002
1,NA,2,1,61,"Gorski v. N.H. Dep't of Corr.","Stahl, Norman H.","employment","1",2002
0,0,1,0,49,"Gray v. Genlyte Group, Inc.","Lynch, Sandra","employment","1",2002
0,0,2,1,58,"Conto v. Concord Hosp., Inc.","Cyr, Conrad F.","employment","1",2001
1,3,4,1,64,"Zimmerman v. Direct Fed. Credit Union","Gibson, John R.","employment","1",2001
0,1,3,0,57,"Kirk v. Hitchcock Clinic","Bownes, Hugh","employment","1",2001
0,NA,NA,NA,NA,"Davis v. Lucent Techs., Inc.","Woodlock","employment","1",2001
0,0,2,1,58,"Straughn v. Delta Air Lines, Inc.","Cyr, Conrad F.","employment","1",2001
1,0,1,0,49,"Alberty-Velez v. Corporacion de P.R. Para la Diffusion Publica","Lynch, Sandra","employment","1",2001
1,0,1,0,49,"O'Rourke v. City of Providence","Lynch, Sandra","employment","1",2001
1,0,2,1,58,"Conetta v. Nat'l Hair Care Ctrs., Inc.","Cyr, Conrad F.","employment","1",2001
1,NA,NA,NA,NA,"Romano v. U-Haul Int'l","Casellas","employment","1",2000
0,NA,4,1,51,"Megwinoff v. Banco Bilbao Vizcaya","Torruella del Valle, Juan R.","employment","1",2000
0,2,3,1,45,"Rodriguez v. SmithKline Beecham","Campbell, Levin H.","employment","1",2000
1,1,3,0,57,"White v. New Hampshire Dep't of Corrections","Bownes, Hugh","employment","1",2000
1,2,3,1,45,"Santiago-Ramos v. Centennial P.R. Wireless Corp.","Campbell, Levin H.","employment","1",2000
0,0,1,0,49,"Wills v. Brown Univ.","Lynch, Sandra","employment","1",1999
1,3,4,0,46,"Campos-Orrego v. Rivera","Coffin, Frank","employment","1",1999
1,2,5,1,58,"Rosenberg v. Merrill Lynch, Pierce, Fenner & Smith, Inc.","Wellford, Harry W.","employment","1",1999
0,3,4,0,46,"Lennon v. Rubin","Coffin, Frank","employment","1",1999
1,3,4,0,46,"Tang v. Department of Ederly Affairs","Coffin, Frank","employment","1",1998
1,1,3,1,53,"Troy v. Bay State Computer Group","Boudin, Michael","employment","1",1998
1,3,4,0,46,"McMillan v. Massachusetts SPCA","Godbold, John","employment","1",1998
0,1,3,0,57,"DeNovellis v. Shalala","Bownes, Hugh","employment","1",1998
1,0,2,1,58,"Rodriguez-Hernandez v. Miranda-Velez","Cyr, Conrad F.","employment","1",1998
1,3,4,1,64,"Coutin v. Young & Rubicam P.R.","Gibson, John R.","employment","1",1997
0,3,4,0,46,"Serapion v. Martinez","Coffin, Frank","employment","1",1997
0,0,2,1,52,"Randlett v. Shalala","Aldrich, Bailey","employment","1",1997
1,2,3,1,45,"Molloy v. Blanchard","Campbell, Levin H.","employment","1",1997
1,2,3,1,45,"Morrison v. Carleton Woolen Mills","Campbell, Levin H.","employment","1",1997
1,1,3,1,53,"Legault v. Zambarano","Boudin, Michael","employment","1",1997
1,3,4,0,46,"Selgas v. American Airlines","Coffin, Frank","employment","1",1997
0,0,2,1,52,"Lawton v. State Mut. Life Assur. Co. of Am.","Aldrich, Bailey","employment","1",1996
1,1,3,0,57,"Cohen v. Brown Univ.","Bownes, Hugh","Title IX","1",1996
1,0,2,1,58,"Rodriguez-Hernandez v. Miranda-Velez","Cyr, Conrad F.","employment","1",1998
1,1,3,0,57,"Cohen v. Brown Univ.","Bownes, Hugh","Title IX","1",1996
0,2,3,0,NA,"Mario v. P & C Food Mkts.","Calabresi, Guido","employment","2",2002
1,2,3,1,47,"Min Jin v. Metro. Life Ins. Co.","Oakes, James L.","employment","2",2002
0,0,0,1,48,"Alfano v. Costello","Jacobs, Dennis G.","employment","2",2002
0,0,0,1,48,"Grillo v. N.Y. City Transit Auth.","Jacobs, Dennis G.","employment","2",2002
1,1,2,0,NA,"Phillips v. Bowen","Pooler, Rosemary","employment","2",2002
1,0,0,1,56,"Legnani v. Alitalia Linee Aeree Italiane, S.P.A.","Cardamone, Richard J.","employment","2",2001
1,0,0,0,NA,"Martens v. Thomann","Sotomayor, Sonia","employment","2",2001
0,0,0,1,48,"Weeks v. New York State","Jacobs, Dennis G.","employment","2",2001
1,0,2,0,NA,"Garcia v. Akwesasne Hous. Auth.","Parker, Fred Irving","employment","2",2001
0,0,2,0,NA,"McGuinness v. Lincoln Hall","Parker, Fred Irving","employment","2",2001
0,0,0,0,NA,"Brown v. Henderson","Katzmann, Robert","employment","2",2001
1,3,5,1,60,"Rose v. N.Y. City Bd. of Educ.","Van Graafeiland, Ellsworth A.","employment","2",2001
1,0,4,0,NA,"Holtz v. Rockefeller & Co.","Straub,  Chester","employment","2",2001
1,1,1,0,NA,"Cifra v. GE","Leval, Pierre Nelson","employment","2",2001
0,0,0,1,48,"Leibovitz v. New York City Transit Auth.","Jacobs, Dennis G.","employment","2",2001
1,1,3,0,47,"Zimmermann v. Assocs. First Capital Corp.","Newman, Jon O.","employment","2",2001
1,0,0,1,48,"Fitzgerald v. Henderson","Jacobs, Dennis G.","employment","2",2001
1,2,4,0,NA,"Gregory v. Daly","Cabranes, Jose Alberto","employment","2",2001
1,0,0,0,NA,"Raniola v. Bratton","Sotomayor, Sonia","employment","2",2001
1,1,2,0,NA,"Meloff v. New York Life Ins. Co.","Pooler, Rosemary","employment","2",2001
1,0,0,0,42,"Lavin-Mceleney v. Marist College","Kearse, Amalya Lyle","employment","2",2001
1,0,0,0,NA,"Flaherty v. Metromail Corp.","Sack, Robert","employment","2",2000
0,1,4,1,57,"Weinstock v. Columbia Univ.","McLaughlin, Joseph W.","employment","2",2000
0,0,0,0,NA,"Simonton v. Runyon","Sack, Robert","employment","2",2000
1,0,4,0,NA,"Wolak v. Spucci","Straub,  Chester","employment","2",2000
1,0,0,1,48,"Howley v. Town of Stratford","Jacobs, Dennis G.","employment","2",2000
0,0,0,0,NA,"Clark v. New York State Elec. & Gas Corp.","Sack, Robert","employment","2",2000
0,0,2,0,NA,"Butler v. New York State Dep't of Law","Parker, Fred Irving","employment","2",2000
1,0,4,1,51,"Ryduchowski v. Port Auth.","Miner, Roger J.","employment","2",2000
1,2,3,0,NA,"Cruz v. Coach Stores, Inc.","Calabresi, Guido","employment","2",2000
0,2,3,0,NA,"Boos v. Runyon","Calabresi, Guido","employment","2",2000
0,0,0,0,NA,"Bickerstaff v. Vassar College","Sack, Robert","employment","2",1999
0,1,1,0,NA,"Smith v. Xerox Corp.","Leval, Pierre Nelson","employment","2",1999
0,0,2,0,NA,"Brennan v. Metropolitan Opera Ass'n","Parker, Fred Irving","employment","2",1999
1,0,4,0,NA,"Belfi v. Prendergast","Straub,  Chester","employment","2",1999
1,2,4,0,NA,"Ortiz-Del Valle v. NBA","Cabranes, Jose Alberto","employment","2",1999
1,3,5,1,60,"Cosgrove v. Sears, Roebuck, & Co.","Van Graafeiland, Ellsworth A.","employment","2",1999
1,2,3,0,NA,"Pietras v. Board of Fire Comm'rs","Calabresi, Guido","employment","2",1999
1,0,1,1,59,"Bonner v. Guccione","Magill, Frank J.","employment","2",1999
1,2,4,0,NA,"Leopold v. Baccarat, Inc.","Cabranes, Jose Alberto","employment","2",1999
1,0,4,0,NA,"Anderson v. State Univ. of New York","Straub,  Chester","employment","2",1999
1,NA,NA,NA,NA,"EEOC v. Joint Apprenticeship Comm. of the Joint Indus. Bd. of the Elec.  Indus.","Warren W. Eginton","employment","2",1998
1,0,1,1,59,"Hawkins v. 1115 Legal Serv. Care","Magill, Frank J.","employment","2",1998
1,2,4,1,47,"Quinn v. Green Tree Credit Corp.","Meskill, Thomas J.","employment","2",1998
0,1,1,1,49,"Austin v. Ford Models","Walker, John M., Jr.","employment","2",1998
1,1,1,1,49,"Gallagher v. Delaney","Walker, John M., Jr.","employment","2",1998
0,1,4,1,57,"Galdieri-Ambrosini v. National Realty & Dev. Corp.","McLaughlin, Joseph W.","employment","2",1998
1,0,0,1,56,"Annis v. County of Westchester","Cardamone, Richard J.","employment","2",1998
1,0,0,1,48,"Pollis v. New Sch. for Soc. Research","Jacobs, Dennis G.","employment","2",1997
0,2,3,0,NA,"Canfield v. Van Atta Buick/GMC Truck","Calabresi, Guido","employment","2",1997
0,1,3,0,47,"Renz v. Grey Adver.","Newman, Jon O.","employment","2",1997
1,2,3,0,NA,"Ierardi v. Sisco","Calabresi, Guido","employment","2",1997
1,1,1,0,NA,"Kracunas v. Iona College","Leval, Pierre Nelson","employment","2",1997
0,1,4,1,57,"Shumway v. UPS","McLaughlin, Joseph W.","employment","2",1997
0,2,3,0,NA,"Torres v. Pisano","Calabresi, Guido","employment","2",1997
0,1,4,1,57,"Luciano v. Olsten Corp.","Altimari, Frank X.","employment","2",1997
1,1,4,1,57,"Luciano v. Olsten Corp.","Altimari, Frank X.","employment","2",1997
1,1,1,1,49,"Dailey v. Societe Generale","Walker, John M., Jr.","employment","2",1997
1,0,0,1,48,"AFSCME v. County of Nassau","Jacobs, Dennis G.","employment","2",1996
1,0,0,1,48,"Reed v. A.W. Lawrence & Co.","Jacobs, Dennis G.","employment","2",1996
1,2,3,1,47,"Burger v. New York Inst. of Tech.","Oakes, James L.","employment","2",1996
0,0,4,1,51,"Holt v. KMI-Continental","Miner, Roger J.","employment","2",1996
0,0,4,1,51,"Kern v. City of Rochester","Miner, Roger J.","employment","2",1996
1,0,0,1,56,"Chertkova v. Connecticut Gen. Life Ins. Co.","Cardamone, Richard J.","employment","2",1996
0,NA,NA,1,46,"Yerdon v. Henry","Winter, Ralph K.","employment","2",1996
1,0,4,1,51,"Quaratino v. Tiffany & Co.","Miner, Roger J.","pregnancy","2",1999
1,NA,NA,NA,NA,"Kerzer v. Kingly Mfg.","Peter Dorsey","pregnancy","2",1998
1,2,2,0,NA,"Lanning v. SEPTA","McKee, Theodore Alexander","employment","3",2002
0,0,0,1,47,"Coleman v. Home Depot, Inc.","Scirica, Anthony J.","employment","3",2002
0,0,1,0,NA,"Rossi v. New Jersey","Rendell, Marjorie","employment","3",2002
1,0,0,1,48,"Blair v. Scott Specialty Gases","Nygaard, Richard L.","employment","3",2002
1,2,2,0,NA,"Quinn v. Consol. Freightways Corp.","McKee, Theodore Alexander","employment","3",2002
0,0,1,0,NA,"Holland v. N.J. Dep't of Corr.","Rendell, Marjorie","employment","3",2001
1,2,2,0,NA,"Goosby v. Johnson & Johnson Med., Inc.","McKee, Theodore Alexander","employment","3",2000
1,1,2,1,40,"Watson v. SEPTA","Alito, Samuel A., Jr.","employment","3",2000
1,0,0,1,47,"Farrell v. Planters Lifesavers Co.","Scirica, Anthony J.","employment","3",2000
0,1,2,1,56,"Pivirotto v. Innovative Sys.","Roth, Jane R.","employment","3",1999
0,1,2,1,56,"Kunin v. Sears Roebuck & Co.","Roth, Jane R.","employment","3",1999
1,0,0,1,47,"Hurley v. Atlantic City Police Dep't","Scirica, Anthony J.","employment","3",1999
1,1,2,1,56,"Holley v. Department of Veteran Affairs","Roth, Jane R.","employment","3",1999
1,2,3,1,54,"Seitzinger v. Reading Hosp. & Med. Ctr.","Greenberg, Morton I.","employment","3",1999
1,2,3,1,50,"Durham Life Ins. Co. v. Evans","Weis, Joseph F.","employment","3",1999
1,1,2,1,56,"Bonenberger v. Plymouth Twp.","Roth, Jane R.","employment","3",1997
1,1,2,1,56,"Williams v. Runyon","Roth, Jane R.","employment","3",1997
0,2,2,0,NA,"Rhett v. Carnegie Ctr. Assocs.(In re Carnegie Ctr. Assocs.)","McKee, Theodore Alexander","pregnancy","3",1997
1,2,2,0,NA,"EEOC v. L.B. Foster Co.","McKee, Theodore Alexander","employment","3",1997
1,2,2,1,57,"Robinson v. City of Pittsburgh","Cowen, Robert E.","employment","3",1997
0,1,4,1,43,"Knabe v. Boury Corp.","Mansmann, Carol Los","employment","3",1997
0,1,2,1,40,"Rush v. Scott Specialty Gases","Alito, Samuel A., Jr.","employment","3",1997
NA,NA,NA,NA,NA,"Azzaro v. County of Allegheny","","employment","3",1997
0,1,2,1,56,"Great Western Mortg. Corp. v. Peacock","Roth, Jane R.","employment","3",1997
1,2,2,1,57,"Kachmar v. Sungard Data Sys.","Cowen, Robert E.","employment","3",1997
0,1,2,1,56,"Hertz Corp. v. NLRB","Roth, Jane R.","employment","3",1997
0,2,3,1,54,"Mints v. Educational Testing Serv.","Greenberg, Morton I.","employment","3",1996
NA,NA,NA,NA,NA,"Sheridan v. E.I. Dupont de Nemours & Co.","","employment","3",1996
1,NA,NA,NA,NA,"Gares v. Willingboro Twp.","Sarokin, Haddon Lee","employment","3",1996
0,0,1,0,NA,"Rossi v. New Jersey","Rendell, Marjorie","employment","3",2002
1,0,0,1,48,"Blair v. Scott Specialty Gases","Nygaard, Richard L.","employment","3",2002
1,2,3,1,50,"Gruenke v. Seip","Weis, Joseph F.","reproductive rights","3",2000
0,1,2,1,40,"Alexander v. Whitman","Alito, Samuel A., Jr.","reproductive rights","3",1997
0,2,2,0,NA,"Rhett v. Carnegie Ctr. Assocs.(In re Carnegie Ctr. Assocs.)","McKee, Theodore Alexander","pregnancy","3",1997
0,2,4,1,41,"Ocheltree v. Scollon Prods.","Williams, Karen J.","employment","4",2002
1,NA,4,0,NA,"Corti v. Storage Tech. Corp.","King, Robert","employment","4",2002
0,1,2,0,NA,"Dugan v. Albemarle County Sch. Bd.","Motz, Diana Gribbon","employment","4",2002
1,NA,4,0,NA,"Dennis v. Columbia Colleton Med. Ctr., Inc.","King, Robert","employment","4",2002
0,0,2,0,NA,"MicroStrategy, Inc. v. Lauricia","Traxler, William","employment","4",2001
0,2,3,1,44,"Montgomery v. Maryland","Wilkins, William W.","employment","4",2001
0,0,2,0,NA,"Safrit v. Cone Mills Corp.","Traxler, William","employment","4",2001
1,2,3,1,44,"EEOC v. R&R Ventures","Wilkins, William W.","employment","4",2001
0,1,2,0,NA,"Gunten v. Maryland","Motz, Diana Gribbon","employment","4",2001
1,0,2,0,NA,"Barrett v. Applied Radiant Energy Corp.","Traxler, William","employment","4",2001
0,1,2,1,37,"Edelman v. Lynchburg College","Luttig, J. Michael","employment","4",2000
1,NA,4,0,NA,"Conner v. Schrader-Bridgeport Int'l, Inc.","King, Robert","employment","4",2000
NA,2,3,0,59,"Butters v. Vance Int'l, Inc.","Murnaghan, Francis D.","employment","4",2000
0,1,2,0,NA,"Chris v. Tenet","Motz, Diana Gribbon","employment","4",2000
1,1,2,0,NA,"Puryear v. County of Roanoke","Motz, Diana Gribbon","employment","4",2000
0,0,3,1,49,"EEOC v. Roman Catholic Diocese","Niemeyer, Paul V.","employment","4",2000
1,1,1,0,NA,"Smith v. First Union Nat'l Bank","Michael, M. Blane","employment","4",2000
NA,NA,NA,NA,NA,"Taylor v. Virginia Union Univ.","","employment","4",1999
0,3,4,0,56,"Mikels v. City of Durham","Phillips, James D.","employment","4",1999
1,1,2,1,37,"Davis v. Virginia Commonwealth Univ.","Luttig, J. Michael","employment","4",1999
0,2,4,1,41,"Brinkley v. Harbour Rec. Club","Williams, Karen J.","employment","4",1999
1,2,4,1,41,"United States v. North Carolina","Williams, Karen J.","employment","4",1999
1,0,2,0,NA,"Hooters of Am., Inc. v. Phillips","Traxler, William","employment","4",1999
1,NA,4,0,NA,"Glover v. South Carolina Law Enforcement Div.","King, Robert","employment","4",1999
1,0,2,1,57,"Owen v. Carpenters' Dist. Council","Hamilton, Clyde H.","employment","4",1998
0,0,2,1,57,"Bender v. Suburban Hosp.","Hamilton, Clyde H.","employment","4",1998
0,0,3,1,49,"Tinsley v. First Union Nat'l Bank","Niemeyer, Paul V.","employment","4",1998
1,0,2,1,57,"In re Board of County Supervisors","Hamilton, Clyde H.","employment","4",1998
0,0,3,1,49,"DeJarnette v. Corning, Inc.","Niemeyer, Paul V.","pregnancy","4",1998
1,2,4,1,41,"Munday v. Waste Mgmt. of N. Am.","Williams, Karen J.","employment","4",1997
0,2,3,1,44,"Hartsell v. Duplex Prods.","Wilkins, William W.","employment","4",1997
1,0,2,1,57,"Volvo GM Heavy Truck Corp. v. United States DOL","Hamilton, Clyde H.","employment","4",1997
1,0,3,1,49,"In re Lowe","Niemeyer, Paul V.","employment","4",1996
0,0,2,1,57,"Hetzel v. County of Prince William","Hamilton, Clyde H.","employment","4",1996
1,2,4,1,41,"Sheppard v. Riverview Nursing Ctr.","Williams, Karen J.","employment","4",1996
0,3,4,0,56,"Mikels v. City of Durham","Phillips, James D.","employment","4",1999
1,NA,4,0,NA,"Greenville Women's Clinic v. Comm'r, S.C. Dep't of Health","King, Robert","abortion","4",2002
1,0,2,1,57,"Greenville Women's Clinic v. Bryant","Hamilton, Clyde H.","abortion","4",2000
0,NA,NA,NA,NA,"Planned Parenthood v. Camblos","","abortion","4",1998
0,2,4,1,41,"Manning v. Hunt","Williams, Karen J.","abortion","4",1997
0,0,3,1,49,"DeJarnette v. Corning, Inc.","Niemeyer, Paul V.","pregnancy","4",1998
1,2,2,0,NA,"Hatley v. Hilton Hotels Corp.","Benavides, Fortunato Pedro","employment","5",2002
1,1,2,1,41,"Thomas v. Tex. Dep't of Crim. Justice","Smith, Jerry","employment","5",2002
1,2,2,0,NA,"Gee v. Principi","Benavides, Fortunato Pedro","employment","5",2002
1,0,0,1,46,"Green v. Adm'Rs of the Tulane Educ. Fund","Barksdale, Rhesa H.","employment","5",2002
1,2,4,1,56,"Tollett v. City of Kemah","Wiener, Jacques L., Jr.","employment","5",2002
0,NA,NA,1,45,"Stout v. Baxter Healthcare Corp.","Jolly, E. Grady","pregnancy","5",2002
0,1,2,1,41,"Shafer v. Army & Air Force Exch. Serv.","Smith, Jerry","employment","5",2002
0,1,2,1,61,"Vance v. Union Planters Corp.","DeMoss, Harold R., Jr.","employment","5",2002
1,2,2,0,NA,"Montemayor v. City of San Antonio","Parker, Robert Manley","employment","5",2001
0,2,2,0,NA,"Woods v. Delta Bev. Group, Inc.","Parker, Robert Manley","employment","5",2001
1,2,4,1,55,"Fierros v. Tex. Dep't of Health","Duhe, John M.","employment","5",2001
1,1,2,1,41,"Wieburg v. GTE Southwest, Inc.","Smith, Jerry","employment","5",2001
0,2,2,0,NA,"Wallace v. Methodist Hosp. Sys.","Parker, Robert Manley","pregnancy","5",2001
0,2,4,1,56,"EEOC v. S. Farm Bureau Cas. Ins. Co.","Wiener, Jacques L., Jr.","employment","5",2001
0,NA,NA,1,45,"Mato v. Baldauf","Jolly, E. Grady","employment","5",2001
1,1,2,1,61,"Siler-Khodr v. Univ. of Tex. Health Sci. Ctr. San Antonio","DeMoss, Harold R., Jr.","employment","5",2001
0,1,3,0,49,"Rios v. Rossotti","Aldisert, Ruggero","employment","5",2001
1,1,2,1,41,"Meister v. Tex. Adjutant General's Dep't","Smith, Jerry","employment","5",2000
1,2,2,0,NA,"Kennedy v. Tangipahoa Parish Library Bd. of Control","Benavides, Fortunato Pedro","employment","5",2000
1,2,4,0,58,"Thomas v. Texas Dep't of Crim. Justice","Reavley, Thomas M.","employment","5",2000
1,0,0,1,46,"Williams v. Trader Publ'g Co.","Barksdale, Rhesa H.","employment","5",2000
0,2,2,0,NA,"Arnold v. United States DOI","Benavides, Fortunato Pedro","employment","5",2000
1,0,0,1,55,"Vance v. Union Planters Corp.","Hall, Cynthia H.","employment","5",2000
